,price,address,logitude,latitude,zipcode,rent,sale,size,year built,bed,bath,Neighborhood,page_url,description
20,750000.00,"345 W 145th St APT 5C3, New York, NY 10031",-73.943911,40.823835,10031,0,1,1100,1957,2,2,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/345-W-145th-St-APT-5C3-New-York-NY-10031/113352352_zpid/,"For sale: $750,000. Imagine getting off the subway, 2 express stops to Columbus Circle. You emerge from the station, building entrance 30 feet from the subway. You enter the pristine lobby. Your corner apt is awaiting you with sweeping views of the park, East Side and all of downtown Manhattan to the South. Gorgeous sunrises greet you in the morning. Rain, snow, sun, the sights are glorious. This 2 bedroom, 1.5 bath apt in this sought after building in Hamilton Heights is one block from beautiful Convent Ave. 3 Citi windows in the bedrooms for the ultimate noise reduction. Window in bathroom and kitchen.
This is a real 2 bedroom, with an entrance hall, separate kitchen and 5, yes 5 closets! This Post War building is in fashionable Hamilton Heights and is 1 block from beautiful Convent Ave and its Victorian mansions. Also directly across the street from a huge park. Amazing views from all windows. Bright and spacious 2 bedroom. Excellent building, 30 feet from A/B/C/D Express stop, 2 stops from Columbus Circle. Laundry and garage in building. 5 closets. Across the street from Jackie Robinson Park (with pool, gym, and amphitheater), NY Sports Club, Starbucks, Chase, Capital One, Bank of America banks, Duane Reade and close to a full-size Foodtown supermarket. Also numerous restaurants, and a weekly farmers market throughout the summer. Several avenues from Riverbank State Park. Notes: VIEWS VIEWS VIEWS: EVERY window! 30 feet from express train, 2 stops to Columbus Circle! Terrific bldg. 5 closets!"
21,2650000.00,"471 W 146th St, New York, NY 10031",-73.946375,40.825839,10031,0,1,5500,2013,6,7,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/471-W-146th-St-New-York-NY-10031/122272622_zpid/,"For sale: $2,650,000. Turn-Key Investment Opportunity with a 4% + CAP RATE! 

Nestled on a charming and historic Hamilton Heights/Sugar Hill block just off Convent Avenue, this elegant newly constructed fully tenanted 5,500 SF Townhouse is triple-mint and requires absolutely NO WORK! 

Building Composition: 

Two (2) Tenant Occupied Units (rent-roll and balance sheet available). 

Unit #1: Triplex 3 BD ; 4 BA + Finished Basement + Garden. 

Unit #2: 3 BD ; 3 BA + Private Roof Deck. 

Distinguishing Features Include: 

Expansive (5,500SF)) and graciously laid-out; Top-to-bottom renovation while preserving many pre-war details; Generous marble baths, 11+ foot ceilings, original wood and plaster detail throughout, Washer/Dryer, and bountiful closet spaces. The renovated chef's kitchens have been outfitted with granite counters, stainless-steel appliances, hooded gas stoves, and open into the living rooms. Security system; gated entry; Two fabulous private outdoor spaces 

Hamilton Heights/Sugar Hill: 

Located in the historically significant and culturally rich Hamilton Heights/Sugar Hill section of Harlem, just off Convent Avenue there is much to celebrate within steps of your front door, including: historic Grange, Alexander Hamilton's summer home, CUNYs City College, The Harlem School of Arts, The Dance Theater of Harlem, Convent Garden and Jackie Robinson Park, and one minute to the Hamilton Grange branch of the New York Public Library.

There are a plethora of fantastic restaurants to chose from in this Fresh-Direct zoned area including Ill Caffe Latte, The Grange, Harlem Public House, Mountain Bird, Dinosaur BBQ, Londels Supper Club, to name a few. Steps to the A, B, C, D, & 1 Subways at W 145th, giving you a 10-15 minute ride to mid-town (59th Street, 47-50th, 42nd Street); and one minute to cross-town buses at Convent Avenue and W. 145th to the: 2/3/4/5/6 & Metro-North New Haven trains. A parking garage is situated around the corner on St. Nicholas Avenue. 

Hearth and history are all combined in this exquisite and essential enclave in historic Hamilton Heights!"
22,3850000.00,"325 Convent Ave, New York, NY 10031",-73.946761,40.823437,10031,0,1,4471,1910,5,5,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/325-Convent-Ave-New-York-NY-10031/143180428_zpid/,"For sale: $3,850,000. This charming 20 foot wide five story brownstone situated in Hamilton Heights, designed by architect Adolph Hoak in 1890, is truly a one of a kind single-family home. Each floor features unique period details that are truly a work of art. With approximately 4,500 square feet, this home has five bedrooms and five bathrooms. Bring your contractor and turn this mansion into the home of your dreams!

The Garden level features a large kitchen with two oversized windows. The glass door leads directly to a lovely private outdoor space. This level also features the utility room which includes the gas burner, ( it was recently converted ) a washer and dryer and a full bathroom. 

The Parlor level features two very large entertaining rooms on opposite ends of a beautiful sitting area showcasing an oak fireplace. Facing West is a large living room with an additional gas operated marble fireplace, displaying fully restored original details. An elegant piano room faces East with an ensuite bathroom. As you exit the living room and cross through a double faced original pocket door, you are welcomed into a beautiful windowed library with floor-to-ceiling bookcases. 

Sitting on the Second floor is the master suite. It includes a large bedroom and a full bathroom with a standing shower with jets and a walk-in closet. The master bedroom is attached to a built in office and a large living room. Both rooms feature oak fireplaces with original details. 

Upon entering the Third floor you are greeted by a very large skylight with two bedrooms on each end. The bedroom facing West includes a one of a kind curved window and a brass fireplace. It also has private access to the large bathroom with a full jacuzzi, standing shower and double sinks. This bathroom has full sun exposure due to two skylights in the middle. The bedroom facing East has a beautiful archway that leads into a small room which could function as an office, a study or a one-of-a-kind walk-in closet.

The Top floor has another bedroom with an attached office and bathroom. This level also has access to the roof deck which could function as a great summer gathering space!"
23,399000.00,"601 W 138th St APT 4D, New York, NY 10031",-73.954002,40.822299,10031,0,1,766,1910,3,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/601-W-138th-St-APT-4D-New-York-NY-10031/2095040967_zpid/,"For sale: $399,000. Waiting for the right owner. 

601 West 138th Street, HDFC is an immaculately maintained prewar coop built in 1910. Fully renovated in 2008 and features an onsite laundry room and excellent financials.  



Located at the corner of Broadway and Riverside Drive. Easy access to transportation from the #1 train at 137th and Broadway and numerous buses. Convenient to City College, Columbia University, restaurants, shops, Riverside Park, and Riverbank State park. 



Must be primary residence. 



Outstanding value and amazing price for a 3 Bedroom in Hamilton Heights with maintenance of just $934 month. 



This 4rd floor apartment has a large living/dining room, two exposures (a Broadway and a 138th exposure), kitchen, a long hallway, three bedrooms , a tiled bathroom, and closets throughout. The Broadway and 138h Street exposure provides plenty of light.



Financing is permitted.

Must be primary residence. Maximum household income allowed 120% of NY (AMI) area median income.



HDFC Income Restrictions:

HDFC 120% median income restricted building"
24,NaN,NaN,-73.946578,40.83104,NaN,NaN,NaN,475,1926,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/3692-Broadway-APT-1-New-York-NY-10031/72535763_zpid/,NaN
25,600000.00,"501 W 138th St APT 61, New York, NY 10031",-73.950996,40.821098,10031,0,1,1200,1905,3,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/501-W-138th-St-APT-61-New-York-NY-10031/2085535660_zpid/,"For sale: $600,000. HDFC, Pre-War 3-Bed/1-Bath co-op with amazing views located across the street from City College. This apartment has high ceilings, great prewar details and views from the highest point in Manhattan. The apartment is, very sunny and bright with views of WTC and lower Manhattan skyline. Apartment needs some TLC and can be converted to add either an additional bath or bedroom. The building is pet friendly and only a couple of blocks from A,D,C, 1 Trains, Fairway market and more. Income caps apply as follows: 1 person people people people or more 170,115."
26,1200000.00,"764 Saint Nicholas Ave # C1/C2, New York, NY 10031",-73.943,40.826099,10031,0,1,2431,1890,3,3,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/764-Saint-Nicholas-Ave-C1-C2-New-York-NY-10031/2091611544_zpid/,"For sale: $1,200,000. This rare 20-foot wide, 2,400 sq. ft. condo with a 1000sf private garden was gut renovated in 2007 complete with Central HVAC, all new plumbing, electrical and hardwood floors. Located in the heart of the Sugar Hill Historic District, steps from the express train to 59th st. It's 15 minute ride to midtown. The residential photos in this ad are taken of the renovated condo directly above this space. This space is currently comprised of two (2) units that have already been combined and can be converted into residential usage (*See architects LOO on web-page). 

This renovated duplex space priced at $514 ppsf opens up ample opportunity for a buyer. The property will be delivered vacant upon request. 

*Architects Letter Of Opinion


- Photos are of a completely finished unit in the same building.
- Architect drawn residential floor plans of proposed layout for duplex.
- All measurements to be confirmed by buyer(s).
- All information is gathered from third-party sources and is deemed reliable. Please consult with your own advisors."
27,5250000.00,"730 Saint Nicholas Ave, New York, NY 10031",-73.943712,40.824908,10031,0,1,8100,1910,11,6,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/730-Saint-Nicholas-Ave-New-York-NY-10031/31552833_zpid/,"For sale: $5,250,000. An iconic mansion on Saint Nicholas Avenue in Hamilton Heights. This striking five story limestone has a dramatic turret with bay windows on every floor, adding to the majestic charm. Another unusual feature is a side driveway and private garage. Enter 730 Saint Nicholas and find almost seven thousand square feet of glorious space; soaring ceilings, rooms of grand proportions and windows galore in this semi-detached home. Not surprisingly, this masterpiece is full of original detail, intricate stained-glass windows, inlay parquet floors, original doors and molding. You can get lost in five floors of endless space. Plus, you'll have a real a garage and storage area, and up above, a large studio/office space flooded with light from multiple sky lights and a wall of windows looking down into the garden.
This two family offers a glamourous home with a garden floor rental. There is some work to be done to complete the splendor, but no doubt, this is a one of a kind home. Eight bedrooms, four full baths, formal dining room, large studio/office, garage, sub-cellar and charming garden. Very low taxes, a 22' wide house, on a 30 X100 lot. The ABCD trains are just steps away. Welcome to grandeur in Hamilton Heights!"
28,1850000.00,"423 W 146th St, New York, NY 10031",-73.945021,40.825271,10031,0,1,3037,1926,7,4.5,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/423-W-146th-St-New-York-NY-10031/63164395_zpid/,"For sale: $1,850,000. "
29,2375000.00,"522 W 149th St, New York, NY 10031",-73.946901,40.828018,10031,0,1,3172,1926,5,4,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/522-W-149th-St-New-York-NY-10031/143181203_zpid/,"For sale: $2,375,000. An opportunity to own on one of the most beautiful tree lined streets in Historic Hamilton Heights. This striking 4 story townhouse with an immaculate limestone facade is move in ready. Step inside and be greeted by a 3 bedroom / 2 Bathroom owner's duplex with two additional floor-thru one bedroom apartments directly above on the 3rd and 4th floor. 

Enter the garden level of the duplex to a top-of-the-line open kitchen with Miele stove and oven, Fischer Paykal dishwasher, Liebherr refrigerator, custom built maple cabinets, and granite counter-tops. Enjoy a large bedroom and full bathroom with private access to a lush and sprawling 50 foot south facing garden. In the parlor level of the duplex, there are two additional bedrooms, laundry room and another full bathroom. The duplex features beautiful hardwood floors, recessed lighting, large picture windows and built in surround sound system. 

As a bonus, take advantage of two sun-drenched floor-thru one bedroom apartments. Benefit by using them as income producing rentals or convert the space to create a spacious 5 to 6 bedroom single family home. Each one bedroom boasts a sunny front facing living room, large picture windows, an updated center kitchen, classic white tiled bathrooms, hardwood floors, and queen size bedrooms facing the peaceful garden. 

Located in the heart of Hamilton Heights this lovingly maintained home is conveniently located between the A, B, C, D and 1 line. Live around the corner from many great restaurants and cafes on Broadway. Come to appreciate your short walk to the sports complex and green spaces at Riverbank State park. A modern feel, low taxes, approximately 3,172 of interior square feet (an additional 1,372 of air rights) and close proximity to fantastic neighborhood amenities make this treasure a perfect place to call home."
30,1499000.00,"509 W 150th St, New York, NY 10031",-73.945888,40.828898,10031,0,1,3564,1910,4,0,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/509-W-150th-St-New-York-NY-10031/143181274_zpid/,"For sale: $1,499,000. "
31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=247627433,NaN
32,2900000.00,"331 Convent Ave, New York, NY 10031",-73.946656,40.82358,10031,0,1,4915,1920,8,4.5,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/331-Convent-Ave-New-York-NY-10031/143180431_zpid/,"For sale: $2,900,000. Landmark 3 Family Building With Many Updates.  2nd Floor Unit Gets $3K Per Month.  Owners Occupy 1st Floor And 3rd Floor Vacant.  Tenants Pay Electric.  Ll Meter.  Updated Heat And Roof."
33,NaN,NaN,-73.953103,40.819576,NaN,NaN,NaN,550,1910,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/513-W-135th-St-APT-5A-New-York-NY-10031/113974606_zpid/,NaN
34,400000.00,"464 W 152nd St APT 44, New York, NY 10031",-73.943603,40.828998,10031,0,1,--,1920,3,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/464-W-152nd-St-APT-44-New-York-NY-10031/2087845014_zpid/,"For sale: $400,000. Motivated Seller Price Reduction

Very Well Maintained Building:



Spacious 3 bedrooms HDFC coop for sale.  The apartment is in a well-maintained building next to Dance Theater of Harlem. Apartment has high ceiling and hardwood floors.,,This building has a gym and outdoor area for your enjoyment.  The building is located 4 blocks from the A and D express and is also close to the 1 train, M3,4, 5, and BX 6 buses. The sale is subject to Co op board approval 



Income restrictions are as follows 165% of AMI

$124,020 - Family of four

$111,670 - Family of three

$99,320 - Family of two

$86,840 - Individual



 Bank financing is available.  Monthly maintenance is $786 which  includes heat, water, taxes and a part-time super.   The building features a community room, gym,  and  outdoor patio area.  





Showing is by appointment only.  Contact Lois Penny."
35,560000.00,"640 W 139th St APT 65, New York, NY 10031",-73.955101,40.8232,10031,0,1,800,1910,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/640-W-139th-St-APT-65-New-York-NY-10031/2086545577_zpid/,"For sale: $560,000. Rare Sponsor Unit Located in an Elevator Building with Extremely Low Maintenance. 

Located on one of the most charming streets in the very sought after, up-and-coming Hamilton Heights neighborhood, this three bedroom apartment offers an amazing opportunity and is priced to sell. Come home to a tree-lined street on Riverside Drive surrounded by beautiful looming prewar facades, fresh river breezes, along with a vibrant nightlife and a booming restaurant sector. This is a great opportunity to own an extremely rare sponsor unit in a section of Manhattan that is appreciating in value by the day.

This completely gut renovated sponsor unit has been meticulously renovated and restored. Upon entering, you are welcomed by soaring ceilings, a large living room with recessed lighting, and a brand new kitchen equipped with a stainless steel cooking range, stainless steel refrigerator, and a convection microwave. The spacious master bedroom offers vast unobstructed northern views of the George Washington Bridge and Hudson River. The space benefits from a constant stream of natural light making the apartment bright, airy and open. Down the hallway, you have an additional spacious bedroom, and a tiled bathroom, offering a layout conducive for good separation and privacy within the home. There are no load-bearing walls, so the configuration is very workable if you would want to rearrange the current floor plan. Each bedroom offers large closets, big enough for any wardrobe or extra storage purposes.

This coop offers a tremendous opportunity with great upside, and makes sense for users or investors. The building permits and offers the following: an unlimited subletting policy, no board interview, pied-a-terre, co-purchasing, parental purchasing, gifting, an updated laundry room in the basement, an elevator, and an on-site super. Pets allowed. This is not an HDFC Coop. 

640 West 139th Street is conveniently located a few blocks away from Fairway Market and Whole Foods Market. Some of the neighborhoods newest and most exciting eateries, such as The Grange, Hogs Head, Dinosaur BBQ and Home Sweet Harlem are located steps away from your doorstep. The building is located only a few blocks away from CUNY City College of New York along with the newly acquired 17- acre expansion of Columbia University's Manhattanville campus that promises unprecedented upside to local real estate. The B/C, and 1 trains are all within a two-three block radius and the location of the building permits easy and quick access throughout Manhattan and the outer boroughs with the Henry Hudson PKWY, George Washington Bridge and FDR located close by. The neighborhood offers several parks including Riverbank State Park which runs along the Hudson River west of Hamilton Heights and is comprised of a double sized Olympic Pool, tennis and basketball courts, ice skating rink, running track and playgrounds."
36,2200000.00,"550 W 150th St, New York, NY 10031",-73.94704,40.82889,10031,0,1,2909,1900,4,5,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/550-W-150th-St-New-York-NY-10031/31553299_zpid/,"For sale: $2,200,000. This 17 foot wide townhouse is located in prime Hamilton Heights on a quiet tree-lined street just around the corner from a lively row of restaurants and cafes. A legal 4 Unit townhouse, offering the option to cover your living costs with income from tenants. Only one unit is currently occupied. Conveniently located near A,B,C,D and 1 Trains. Easy access to Columbia Medical Center and New York Presbyterian Hospital, George Washington Bridge, Hudson River bikeway, City College, Yeshiva, and the two main Columbia campuses, Manhattanville and Morningside. Will be delivered vacant. 24h notice to show."
37,395000.00,"515 W 135th St APT 5D, New York, NY 10031",-73.953201,40.819599,10031,0,1,--,1910,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/515-W-135th-St-APT-5D-New-York-NY-10031/2086177180_zpid/,"For sale: $395,000. This is a top floor two bedroom HDFC priced to move quickly. The unit has plenty of natural light. This floor plan allows for the homeowner to set up their home as they please. This is a well-maintained, walk-up building (part of a coop that includes three buildings, with a total of 62 units), which is very neatly kept and has a live-in super. The #1 train is around the corner at 137 and Broadway, and the coop is part of the City College/Columbia University neighborhood, with attractions such as Riverbank State Park, Fairway, Dinosaur Barbecue, with more dining options opening every day. This is an HDFC and income restrictions do apply, the maximum combined family income is as follows one person $109,00, for two people $125,000, three people $141,000, etc. A perfect opportunity to become a homeowner of a spacious two bedroom!"
38,499999.00,"505 W 143rd St APT 43, New York, NY 10031",-73.949203,40.824501,10031,0,1,531,1920,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/505-W-143rd-St-APT-43-New-York-NY-10031/2102018661_zpid/,"For sale: $499,999. Walk into this Beautiful 2 bedroom apartment located at 505 West 143rd St in the heart of Hamilton Heights. This is completely renovated from top to bottom 2 bedroom coop features all new electrical, brand new plumbing with high ceilings and lots of window lighting in each room. New hardwood flooring,  brand new kitchen with steel appliances, plenty of cabinets and glass back splash with  brick exposure which makes this apartment very special.  One of the best prewar buildings in Hamilton Heights with a live in super and  new laundry room.  This location comes with access to public transportation, restaurants and shopping just around the corner. Minutes from City College and Columbia University and Riverside Park just down the block! This is an income restricted HDFC building, with very low monthly maintenance of only $585

 Contact me for an appt.  



this is an HDFC  with 130%  AMI income cap."
39,NaN,NaN,-73.948906,40.822212,NaN,NaN,NaN,4706,1920,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/460-W-141st-St-New-York-NY-10031/31552862_zpid/,NaN
40,NaN,NaN,-73.945576,40.824071,NaN,NaN,NaN,4928,1920,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/406-W-145th-St-New-York-NY-10031/31552773_zpid/,NaN
41,1075000.00,"469 W 152nd St APT 3, New York, NY 10031",-73.943397,40.829299,10031,0,1,1354,1920,3,2,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/469-W-152nd-St-APT-3-New-York-NY-10031/2086166219_zpid/,"For sale: $1,075,000. Welcome to your new, sun-filled, spacious three-bedroom home in Hamilton Heights. It's in a Renaissance Revival-style condominium building which was gut-renovated. Entry into this full-floor apartment is via a keyed elevator. The large living room easily accommodates dining and entertainment areas. The master bedroom is king sized and has an en suite master bath that complements a room of such size. Both junior bedrooms have excellent closet space and are queen sized. Cook for your loved ones in the updated kitchen that has ample counter and storage space. It features stainless steel Bosch and Electrolux appliances including a dishwasher, and stone countertops and backsplash. Hardwood flooring is throughout the home. Central air conditioning and heat make climate control easy to handle. Your washer and dryer are in the unit. Virtual Doorman provides greater security and lets in your deliveries. Look out from your side and back windows and enjoy a large, lush community garden which will never be built on. (It is open to the public in the warmer months, and you may even be able to grow your own tomatoes there if you volunteer.) Relax on the condominium's common roof with your friends and enjoy the city views. Don't pay any taxes until 2028 thanks to a J-51 tax abatement. Enjoy the ever-growing number of local restaurants, and easily commute to anywhere in New York City using the nearby A, B, C, D and 1 trains. This is a great apartment on a great block in Hamilton Heights."
42,2995000.00,"58 Hamilton Ter, New York, NY 10031",-73.946401,40.82335,10031,0,1,3564,1899,6,3,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/58-Hamilton-Ter-New-York-NY-10031/31552742_zpid/,"For sale: $2,995,000. Steeped in history within the landmarked neighborhood of Hamilton Heights, this Romanesque-style two (2) family townhouse, designed in 1897 by world-renowned architect Henri Fouchaux, boasts, Feng-shui designed garden with authentic pine and apple trees. Nestled on Hamilton Terrace, voted in New York Magazine as one of the top 20 prettiest blocks in all of New York City, this neighborhood was the main set for the film 'The Royal Tenenbaums' suitable for office or corporate housing.
The Garden Apartment is a one (1) bedroom boasting 1,000 square feet of pure historic garden brownstone delight featuring plenty of closet space and a large bedroom with an open kitchen.
The triplex boast 5 bedrooms and 2 baths including a private deck, cellar, 6 fireplaces, and 11'+ ceilings. Beautiful and jaw-dropping original wood and plaster details throughout the house."
43,NaN,NaN,-73.949996,40.828999,NaN,NaN,NaN,960,1920,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/710-Riverside-Dr-APT-5A-New-York-NY-10031/126013827_zpid/,NaN
44,469718.00,"750 Riverside Dr APT 1C, New York, NY 10031",-73.94907,40.831718,10031,0,1,660,1920,1,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/750-Riverside-Dr-APT-1C-New-York-NY-10031/219715134_zpid/,"For sale: $469,718. "
45,620000.00,"441 Convent Ave # 5K, New York, NY 10031",-73.943801,40.827201,10031,0,1,797,1951,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/441-Convent-Ave-5K-New-York-NY-10031/2091651842_zpid/,"For sale: $620,000. "
46,499975.00,"79 Hamilton Pl # PH1, New York, NY 10031",-73.950897,40.822601,10031,0,1,--,1910,3,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/79-Hamilton-Pl-PH1-New-York-NY-10031/2085833192_zpid/,"For sale: $499,975. "
47,3600000.00,"466 W 144th St, New York, NY 10031",-73.947727,40.824159,10031,0,1,4708,1899,5,4,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/466-W-144th-St-New-York-NY-10031/31552900_zpid/,"For sale: $3,600,000. "
48,3500000.00,"452 W 142nd St, New York, NY 10031",-73.948221,40.822734,10031,0,1,4500,1901,5,3,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/452-W-142nd-St-New-York-NY-10031/31552871_zpid/,"For sale: $3,500,000. Ideally located on the gold coast of the bustling Hamilton Heights, 452 West 142nd Street presents an excellent opportunity to either occupy with rental income, or own and redevelop a unique one/two family townhome which dates back to 1901. Tastefully renovated throughout, this 18 foot wide, 12 room, is complete with four full floors, excluding the cellar, and is currently a two family.. The separate garden level features a one bedroom home complete with living and sitting rooms, a windowed kitchen, and easy access to the private rear garden. Upstairs is the owners' triplex, The parlor floor boasts a front and central entertaining space, and a formal dining room right off of the kitchen. The third floor features two master bedrooms which can be re-positioned as a massive floor-through suite with a windowed bathroom. The fourth floor offers three bedrooms, a laundry room, and a fully outfitted bathroom. This townhome sits in the evolving Hamilton Heights area of townhouse block after townhouse block. Just steps away from the bustling retail corridor of 145th Street.Co-listed with Compass, contact us for an investor set up."
49,NaN,NaN,-73.94357,40.829465,NaN,NaN,NaN,1021,1920,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/479-W-152nd-St-APT-5B-New-York-NY-10031/89330819_zpid/,NaN
50,2999999.00,"1614 Amsterdam Ave # 1, New York, NY 10031",-73.950401,40.8218,10031,0,1,3400,1926,15,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/1614-Amsterdam-Ave-1-New-York-NY-10031/2086779109_zpid/,"For sale: $2,999,999. Introducing the first sale in over 100 years of 1614 Amsterdam Avenue. The two story commercial building is located in the Hamilton Heights neighborhood of West Harlem across the street from The City College of New York, on one of the most desirable blocks in northern Manhattan. 

Boasting 25 feet of frontage along Amsterdam Avenue, this 3,500 square foot building sits in an R7A zone with a C1-4 overlay. Investors, developers and users will all benefit from the flexibility to capitalize on the property in its current use and have the option of constructing a mixed-use or commercial development of approximately 10,000 square feet. 

The City College of New York is one of New York City's most well respected institutions and is comprised of about 17,500 students and faculty from all over the region. Additionally, the property benefits from being just a few blocks from the trains which are just a quick 20 minute express ride to midtown Manhattan. 

Close to St. Nicholas Park, Riverbank State Park, Fairway market and the vibrant dining scene along the West Harlem Piers waterfront.

Near the 1, A, B, C,  D trains. 

Zoning R7A / C1-4

Allowable FAR 10

FAR as built 1.36

Insurance $2700"
51,535000.00,"505 W 143rd St APT 35, New York, NY 10031",-73.949239,40.824474,10031,0,1,--,1920,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/505-W-143rd-St-APT-35-New-York-NY-10031/83937987_zpid/,"For sale: $535,000. HDFC, Pre-War 2-Bed/1-Bath co-op with front views of the beautiful tree lined block located only a few blocks from City College. This apartment has high ceilings with lots of recessed lighting. Move in ready and can be easily converted to add an additional bedroom.  The apartment is, very sunny and bright and full of quietness. stainless steel appliances, oak wood floors, plenty of storage space and beautiful French doors that bring such charm to the kitchen.  The building is pet friendly with live in Supuer and only a couple of blocks from A,D,C, 1 Trains, Fairway market and more. Income caps apply. AMI of 130%"
52,3250000.00,"1614 Amsterdam Ave # A, New York, NY 10031",-73.950401,40.8218,10031,0,1,3400,1926,2,2,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/1614-Amsterdam-Ave-A-New-York-NY-10031/2086651612_zpid/,"For sale: $3,250,000. FOR SALE!!!!! 2 story building with air rights (10,000 buildable sqft) !!!! currently functioning as a large warehouse/distributor with vacant 900 sq ft apartment/office space upstairs with separate entrance. Located in the heart of Harlem this property is an investors dream.. perfect for any business Bar, Eatery, office, spa the possibilities are endless.. across the street from Columbia Colleges massive campus, major public transportation lines and theaters. Please call Renata for details"
53,510000.00,"441 Convent Ave APT 2B, New York, NY 10031",-73.943801,40.827201,10031,0,1,679,1951,1,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/441-Convent-Ave-APT-2B-New-York-NY-10031/2116063148_zpid/,"For sale: $510,000. "
54,818000.00,"469 W 152nd St APT 1A, New York, NY 10031",-73.943584,40.829538,10031,0,1,1188,1920,1,2,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/469-W-152nd-St-APT-1A-New-York-NY-10031/89334488_zpid/,"For sale: $818,000. Two levels of living space! That makes it feel more like a house than an apartment. Legal one-bedroom, 1.5 bath 1200 square foot duplex condo which includes a bedroom, a large office with a door and a walk-in closet, a living/dining area as well as a separate rec room. Open kitchen, deep closets, W/D in the unit, northern and southern exposures, flexible layout. Hamilton Park Condominium is a fully renovated set of two pre-war buildings on a quiet street in Hamilton Heights, just at the head of Convent Avenue. Full use of a furnished roof deck on the sister building in the complex. Virtual Doorman, package room, and no taxes due to a J-51 tax abatement till 2028.. Lots of un-buildable park-like green space on the block, open for public enjoyment during the spring and summer months. Located 5 blocks from the ABCD train at 145th St, and surrounded by an ever-expanding universe of restaurants, bars, cafes and other neighborhood amenities.Easy access to the Hudson River Greenway, and proximity to City College, Columbia Medical Center and NY Presbyterian Hospital, , and Columbia Morningside and Manhattanville campuses."
55,810000.00,"558 W 150th St # 201, New York, NY 10031",-73.947303,40.828998,10031,0,1,775,1910,1,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/558-W-150th-St-201-New-York-NY-10031/2085294578_zpid/,"For sale: $810,000. All-new luxury one bedroom in Harlem
ANTICIPATED J-51 TAX ABATEMENT THROUGH 2029

Purchased as a 2 bedroom rental, this unit is now a TRIPLE MINT 1bed + bonus room condo. Enjoy lux finishes, high-end appliances by Bertazzoni, Bosch, and Liebherr, gorgeous natural lighting, 9'+ ceilings, in-unit washer/dryer hookup, white brick walls, and more. 

This unit is perfect for those looking for minimalist, luxury living in a rapidly developing, accessible neighborhood. The heart of the city is at your fingertips, with access to a 1 train and A/C/B/D express stops. Residents enjoy close proximity to Riverside Park and Jackie Robinson Park, with trendy restaurants and bars already just around the corner. Whether as an investment unit or as your new home, this is a savvy purchase you shouldn't miss out on!

The complete offering terms are in a plan available from Sponsor. File # CD-17-0286."
