,link,region
123,/homedetails/15-Central-Park-W-APT-25D-New-York-NY-10023/80008887_zpid/,Upper West Side
124,/homedetails/2025-Broadway-APT-4E-New-York-NY-10023/244729750_zpid/,Upper West Side
125,/homedetails/2025-Broadway-14GH-New-York-NY-10023/244807447_zpid/,Upper West Side
126,/homedetails/145-146-Central-Park-W-6C-New-York-NY-10023/2086462244_zpid/,Upper West Side
127,/homedetails/1-W-72nd-St-APT-15-New-York-NY-10023/244892234_zpid/,Upper West Side
128,/homedetails/201-W-74th-St-APT-11C-New-York-NY-10023/31522954_zpid/,Upper West Side
129,/homedetails/61-W-62nd-St-APT-11G-New-York-NY-10023/244834428_zpid/,Upper West Side
130,/homedetails/115-Central-Park-W-30EF-New-York-NY-10023/2089673813_zpid/,Upper West Side
131,/homedetails/75-Central-Park-W-APT-3A-New-York-NY-10023/244903635_zpid/,Upper West Side
132,/homedetails/115-Central-Park-W-23F-New-York-NY-10023/80619975_zpid/,Upper West Side
133,/homedetails/165-W-66th-St-APT-1B-New-York-NY-10023/72538929_zpid/,Upper West Side
134,/homedetails/33-W-67th-St-5FW-New-York-NY-10023/72520046_zpid/,Upper West Side
135,/homedetails/45-W-67th-St-30ABF-New-York-NY-10023/2087037578_zpid/,Upper West Side
136,/homedetails/315-W-70th-St-APT-16L-New-York-NY-10023/244818419_zpid/,Upper West Side
137,/homedetails/175-W-73rd-St-APT-3A-New-York-NY-10023/72520849_zpid/,Upper West Side
138,/homedetails/303-W-66th-St-APT-8AE-New-York-NY-10023/244816773_zpid/,Upper West Side
139,/homedetails/15-Central-Park-W-APT-5C-New-York-NY-10023/143121601_zpid/,Upper West Side
140,/homedetails/1965-Broadway-PENTHOUSE-1B-New-York-NY-10023/31520015_zpid/,Upper West Side
141,/homedetails/62-W-62nd-St-APT-8D-New-York-NY-10023/31517351_zpid/,Upper West Side
142,/homedetails/200-W-End-Ave-APT-6G-New-York-NY-10023/83937530_zpid/,Upper West Side
143,/homedetails/1991-Broadway-4BCD-New-York-NY-10023/2085575021_zpid/,Upper West Side
144,/homedetails/2150-Broadway-6A-New-York-NY-10023/2116561845_zpid/,Upper West Side
145,/homedetails/160-W-66th-St-APT-56F-New-York-NY-10023/31519662_zpid/,Upper West Side
146,/homedetails/1965-Broadway-PH-3A-New-York-NY-10023/2087826643_zpid/,Upper West Side
147,/homedetails/165-W-66th-St-APT-7-A-New-York-NY-10023/120288989_zpid/,Upper West Side
148,/homedetails/1965-Broadway-APT-23H-New-York-NY-10023/31519967_zpid/,Upper West Side
149,/homedetails/145-Central-Park-W-APT-3C-New-York-NY-10023/123847202_zpid/,Upper West Side
150,/homedetails/80-Columbus-Cir-65A-New-York-NY-10023/2100784258_zpid/,Upper West Side
151,/homedetails/50-W-70th-St-PARLOR-New-York-NY-10023/2085428412_zpid/,Upper West Side
152,/homedetails/230-W-End-Ave-16GA-New-York-NY-10023/2085412981_zpid/,Upper West Side
153,/homedetails/60-West-68th-Street-9G-10G-New-York-NY-10023/2091446409_zpid/,Upper West Side
154,/homedetails/253-W-73rd-St-APT-3A-New-York-NY-10023/2131498607_zpid/,Upper West Side
155,/homedetails/44-W-62nd-St-14AB-New-York-NY-10023/96796795_zpid/,Upper West Side
156,/homedetails/211-W-71st-St-APT-3A-New-York-NY-10023/31522017_zpid/,Upper West Side
157,/homedetails/25-W-64th-St-APT-7E-New-York-NY-10023/244781645_zpid/,Upper West Side
158,/homedetails/303-W-66th-St-APT-10LW-New-York-NY-10023/113194233_zpid/,Upper West Side
159,/homedetails/290-W-End-Ave-7CD-New-York-NY-10023/2090312038_zpid/,Upper West Side
160,/homedetails/15-W-63rd-St-APT-24B-New-York-NY-10023/60147989_zpid/,Upper West Side
161,/homedetails/10-W-End-Ave-APT-7B-New-York-NY-10023/83941841_zpid/,Upper West Side
162,/homedetails/1991-Broadway-APT-14A-New-York-NY-10023/31520065_zpid/,Upper West Side
163,/homedetails/33-Riverside-Dr-APT-7E-New-York-NY-10023/72521937_zpid/,Upper West Side
164,/homedetails/50-W-67th-St-2G-3GH-New-York-NY-10023/2113238584_zpid/,Upper West Side
165,/homedetails/185-W-End-Ave-APT-27L-New-York-NY-10023/244837910_zpid/,Upper West Side
166,/homedetails/161-W-75th-St-APT-5F-New-York-NY-10023/244712966_zpid/,Upper West Side
167,/homedetails/26-W-74th-St-APT-4B-New-York-NY-10023/31518922_zpid/,Upper West Side
168,/homedetails/207-W-75th-St-4-New-York-NY-10023/2088778125_zpid/,Upper West Side
169,/homedetails/25-Central-Park-W-APT-12M-New-York-NY-10023/31517662_zpid/,Upper West Side
170,/homedetails/331-W-71st-St-APT-2-New-York-NY-10023/244801709_zpid/,Upper West Side
171,/homedetails/17-W-71st-St-APT-4B-New-York-NY-10023/79498443_zpid/,Upper West Side
172,/homedetails/225-W-60th-St-APT-6B-New-York-NY-10023/2121316988_zpid/,Upper West Side
173,/homedetails/33-Riverside-Dr-APT-10C-New-York-NY-10023/72521941_zpid/,Upper West Side
174,/homedetails/1-W-67th-St-715-New-York-NY-10023/72691395_zpid/,Upper West Side
