,0,region
95,/homedetails/2012-3rd-Ave-APT-3A-New-York-NY-10029/2085369469_zpid/,East Harlem
96,/homedetails/171-E-102nd-St-LL-New-York-NY-10029/2085398975_zpid/,East Harlem
97,/homedetails/121-E-97th-St-APT-15-New-York-NY-10029/2109773747_zpid/,East Harlem
98,/homedetails/212-E-105th-St-APT-1-New-York-NY-10029/2102654101_zpid/,East Harlem
99,/homedetails/1790-3rd-Ave-FL-1-New-York-NY-10029/2085411107_zpid/,East Harlem
100,/homedetails/2117-3rd-Ave-APT-2F-New-York-NY-10029/2126062676_zpid/,East Harlem
101,"/b/111-E-115th-St-New-York-NY/40.798555,-73.943055_ll/",East Harlem
102,/homedetails/1396-Madison-Ave-11-New-York-NY-10029/2085424666_zpid/,East Harlem
103,/homedetails/1955-1st-Ave-APT-627-New-York-NY-10029/2085431382_zpid/,East Harlem
104,/homedetails/1595-Lexington-Ave-APT-6B-New-York-NY-10029/120227113_zpid/,East Harlem
105,/homedetails/158-E-116th-St-3F-New-York-NY-10029/2085463513_zpid/,East Harlem
106,/homedetails/1964-1st-Ave-APT-3Z-New-York-NY-10029/2115010122_zpid/,East Harlem
107,/homedetails/6-E-116th-St-APT-3A-New-York-NY-10029/2085494347_zpid/,East Harlem
108,/homedetails/1280-5th-Ave-APT-7B-New-York-NY-10029/117457503_zpid/,East Harlem
109,/homedetails/342-E-110th-St-7E-New-York-NY-10029/2138441640_zpid/,East Harlem
110,/homedetails/170-E-112th-St-5B1-New-York-NY-10029/2085532981_zpid/,East Harlem
111,/homedetails/342-E-110th-St-PENTHOUSE-8C-New-York-NY-10029/89333444_zpid/,East Harlem
112,/homedetails/2147-2nd-Ave-APT-9A-New-York-NY-10029/2097574733_zpid/,East Harlem
113,/homedetails/171-E-99th-St-APT-4-New-York-NY-10029/2085586338_zpid/,East Harlem
114,/homedetails/248-E-111th-St-APT-2B-New-York-NY-10029/2110316228_zpid/,East Harlem
115,/homedetails/1255-5th-Ave-APT-5J-New-York-NY-10029/31546243_zpid/,East Harlem
116,/homedetails/333-E-108th-St-APT-3C-New-York-NY-10029/2092370073_zpid/,East Harlem
117,/homedetails/161-E-110th-St-APT-5C-New-York-NY-10029/2113135117_zpid/,East Harlem
118,/homedetails/175-E-105th-St-APT-1R-New-York-NY-10029/2094704184_zpid/,East Harlem
119,/homedetails/309-E-108th-St-APT-5A-New-York-NY-10029/31546797_zpid/,East Harlem
120,/homedetails/227-E-111th-St-APT-4D-New-York-NY-10029/65322752_zpid/,East Harlem
