,0,region
33,/homedetails/522-W-29th-St-5C-New-York-NY-10001/2106481355_zpid/,Chelsea and Clinton
34,/homedetails/261-W-28th-St-HOME-2A-New-York-NY-10001/2086245216_zpid/,Chelsea and Clinton
35,/homedetails/280-W-25th-St-1-New-York-NY-10001/2102632629_zpid/,Chelsea and Clinton
36,/homedetails/1200-Broadway-7-8D-New-York-NY-10001/2102578575_zpid/,Chelsea and Clinton
37,/homedetails/261-W-28th-St-PENTHOUSE-B-New-York-NY-10001/97526831_zpid/,Chelsea and Clinton
38,/homedetails/35-Hudson-Yards-6101-New-York-NY-10001/2085060291_zpid/,Chelsea and Clinton
39,/homedetails/35-Hudson-Yards-5403-New-York-NY-10001/2085060294_zpid/,Chelsea and Clinton
40,/homedetails/245-7th-Ave-APT-8B-New-York-NY-10001/31503829_zpid/,Chelsea and Clinton
41,/homedetails/540-W-28th-St-10A-New-York-NY-10001/2131995524_zpid/,Chelsea and Clinton
42,/homedetails/236-W-26th-St-APT-2W-New-York-NY-10001/2138443114_zpid/,Chelsea and Clinton
43,/homedetails/107-W-25th-St-APT-5E-New-York-NY-10001/72515902_zpid/,Chelsea and Clinton
44,/homedetails/540-W-28th-St-APT-6E-New-York-NY-10001/112089013_zpid/,Chelsea and Clinton
45,/homedetails/254-W-25th-St-APT-3D-New-York-NY-10001/72515598_zpid/,Chelsea and Clinton
46,/homedetails/430-W-34th-St-7DE-New-York-NY-10001/2085538562_zpid/,Chelsea and Clinton
47,/homedetails/35-Hudson-Yards-6403-New-York-NY-10001/2085060302_zpid/,Chelsea and Clinton
48,/homedetails/35-Hudson-Yards-5704-New-York-NY-10001/2085060305_zpid/,Chelsea and Clinton
49,/homedetails/252-7th-Ave-APT-10J-New-York-NY-10001/55501537_zpid/,Chelsea and Clinton
50,/homedetails/430-W-34th-St-APT-LH-New-York-NY-10001/119909953_zpid/,Chelsea and Clinton
51,/homedetails/35-Hudson-Yards-6701-New-York-NY-10001/2085060298_zpid/,Chelsea and Clinton
52,/homedetails/35-Hudson-Yards-8603-New-York-NY-10001/2085060293_zpid/,Chelsea and Clinton
53,/homedetails/263-9th-Ave-PENTHOUSE-C-New-York-NY-10001/69510365_zpid/,Chelsea and Clinton
54,/homedetails/520-W-28th-St-20-New-York-NY-10001/2100706914_zpid/,Chelsea and Clinton
55,/homedetails/550-W-29th-St-3B-New-York-NY-10001/2086457635_zpid/,Chelsea and Clinton
56,/homedetails/252-W-30th-St-APT-3B-New-York-NY-10001/31503359_zpid/,Chelsea and Clinton
57,/homedetails/50-W-30th-St-PH2-New-York-NY-10001/2086797128_zpid/,Chelsea and Clinton
58,/homedetails/1200-Broadway-APT-8G-New-York-NY-10001/244750799_zpid/,Chelsea and Clinton
59,/homedetails/245-7th-Ave-PHBC-New-York-NY-10001/2098208345_zpid/,Chelsea and Clinton
60,/homedetails/130-W-30th-St-APT-16B-New-York-NY-10001/65316577_zpid/,Chelsea and Clinton
61,/homedetails/50-W-29th-St-APT-11W-New-York-NY-10001/244726262_zpid/,Chelsea and Clinton
62,/homedetails/36-W-35th-St-PHA-New-York-NY-10001/2085327158_zpid/,Chelsea and Clinton
63,/homedetails/520-W-28th-St-29-New-York-NY-10001/2085442308_zpid/,Chelsea and Clinton
64,/homedetails/520-W-28th-St-27-New-York-NY-10001/2087902863_zpid/,Chelsea and Clinton
65,/homedetails/35-Hudson-Yards-7102-New-York-NY-10001/2085060304_zpid/,Chelsea and Clinton
66,/homedetails/550-W-29th-St-5C-New-York-NY-10001/2085736616_zpid/,Chelsea and Clinton
67,/homedetails/11-W-30th-St-APT-14-New-York-NY-10001/219652522_zpid/,Chelsea and Clinton
68,/homedetails/1200-Broadway-PHE-New-York-NY-10001/2087033192_zpid/,Chelsea and Clinton
69,/homedetails/254-W-25th-St-APT-4D-New-York-NY-10001/72515599_zpid/,Chelsea and Clinton
70,/homedetails/130-W-30th-St-APT-8C-New-York-NY-10001/63865877_zpid/,Chelsea and Clinton
71,/homedetails/110-W-25th-St-APT-6-New-York-NY-10001/61966574_zpid/,Chelsea and Clinton
72,/homedetails/522-W-29th-St-FL-2B-New-York-NY-10001/2090752578_zpid/,Chelsea and Clinton
73,/homedetails/420-W-25th-St-APT-3A-New-York-NY-10001/83933235_zpid/,Chelsea and Clinton
74,/homedetails/550-W-29th-St-2A-New-York-NY-10001/2088942073_zpid/,Chelsea and Clinton
75,/homedetails/520-W-28th-St-12-New-York-NY-10001/2085830196_zpid/,Chelsea and Clinton
76,/homedetails/522-W-29th-St-6B-New-York-NY-10001/2085513640_zpid/,Chelsea and Clinton
77,/homedetails/245-10th-Ave-4w-New-York-NY-10001/89331919_zpid/,Chelsea and Clinton
78,/homedetails/252-7th-Ave-APT-16G-New-York-NY-10001/55501650_zpid/,Chelsea and Clinton
79,/homedetails/50-W-30th-St-PH1-New-York-NY-10001/2086142994_zpid/,Chelsea and Clinton
80,/homedetails/550-W-29th-St-7B-New-York-NY-10001/2086457637_zpid/,Chelsea and Clinton
81,/homedetails/252-7th-Ave-8H-9H-New-York-NY-10001/2086476449_zpid/,Chelsea and Clinton
82,/homedetails/35-Hudson-Yards-5402-New-York-NY-10001/2085060300_zpid/,Chelsea and Clinton
83,/homedetails/252-7th-Ave-APT-3I-New-York-NY-10001/55501354_zpid/,Chelsea and Clinton
84,/homedetails/291-7th-Ave-APT-3-New-York-NY-10001/55501739_zpid/,Chelsea and Clinton
85,/homedetails/261-W-28th-St-PHB-New-York-NY-10001/2105385358_zpid/,Chelsea and Clinton
86,/homedetails/50-W-29th-St-APT-7W-New-York-NY-10001/244779069_zpid/,Chelsea and Clinton
87,/homedetails/252-7th-Ave-APT-6I-New-York-NY-10001/55501432_zpid/,Chelsea and Clinton
88,/homedetails/50-W-30th-St-APT-20B-New-York-NY-10001/2086332510_zpid/,Chelsea and Clinton
89,/homedetails/252-W-30th-St-APT-6B-New-York-NY-10001/31503365_zpid/,Chelsea and Clinton
90,/homedetails/252-7th-Ave-APT-12T-New-York-NY-10001/55501597_zpid/,Chelsea and Clinton
91,/homedetails/252-7th-Ave-PHJ-New-York-NY-10001/2087250218_zpid/,Chelsea and Clinton
92,/homedetails/231-W-26th-St-APT-2-New-York-NY-10001/63865753_zpid/,Chelsea and Clinton
93,/homedetails/231-W-26th-St-New-York-NY-10001/2088722372_zpid/,Chelsea and Clinton
94,/homedetails/261-W-25th-St-2E-New-York-NY-10001/219650824_zpid/,Chelsea and Clinton
95,/homedetails/107-W-25th-St-APT-3E-New-York-NY-10001/72515899_zpid/,Chelsea and Clinton
96,/homedetails/231-W-26th-St-New-York-NY-10001/2087983461_zpid/,Chelsea and Clinton
97,/homedetails/50-W-30th-St-APT-15B-New-York-NY-10001/2086353016_zpid/,Chelsea and Clinton
98,/homedetails/231-W-26th-St-APT-4-New-York-NY-10001/31503347_zpid/,Chelsea and Clinton
99,/homedetails/420-W-25th-St-APT-1A-New-York-NY-10001/89335782_zpid/,Chelsea and Clinton
100,/homedetails/107-W-25th-St-APT-2D-New-York-NY-10001/72515896_zpid/,Chelsea and Clinton
101,/homedetails/50-W-30th-St-APT-5A-New-York-NY-10001/2085266543_zpid/,Chelsea and Clinton
102,/homedetails/151-W-28th-St-RM-8W-New-York-NY-10001/2085117079_zpid/,Chelsea and Clinton
103,/homedetails/50-W-30th-St-APT-9A-New-York-NY-10001/2085591753_zpid/,Chelsea and Clinton
104,/homedetails/150-W-26th-St-APT-201-New-York-NY-10001/60147930_zpid/,Chelsea and Clinton
105,/homedetails/236-W-26th-St-6SE-New-York-NY-10001/2085402263_zpid/,Chelsea and Clinton
106,/homedetails/233-W-26th-St-APT-5E-New-York-NY-10001/89728748_zpid/,Chelsea and Clinton
107,/homedetails/252-7th-Ave-APT-7T-New-York-NY-10001/55501467_zpid/,Chelsea and Clinton
108,/homedetails/50-W-30th-St-APT-16A-New-York-NY-10001/2086328762_zpid/,Chelsea and Clinton
109,/homedetails/50-W-30th-St-APT-3E-New-York-NY-10001/2086971623_zpid/,Chelsea and Clinton
110,/homedetails/130-W-30th-St-APT-2A-New-York-NY-10001/63164317_zpid/,Chelsea and Clinton
111,/homedetails/252-7th-Ave-APT-17E-New-York-NY-10001/55501662_zpid/,Chelsea and Clinton
112,/homedetails/263-9th-Ave-APT-4B-New-York-NY-10001/69510338_zpid/,Chelsea and Clinton
113,/homedetails/315-7th-Ave-APT-2D-New-York-NY-10001/31503884_zpid/,Chelsea and Clinton
114,/homedetails/252-7th-Ave-APT-4L-New-York-NY-10001/55501383_zpid/,Chelsea and Clinton
115,/homedetails/315-7th-Ave-APT-7E-New-York-NY-10001/31503906_zpid/,Chelsea and Clinton
116,/homedetails/220-Riverview-23C-NY-10001/2087029943_zpid/,Chelsea and Clinton
117,/homedetails/500-W-25th-St-New-York-NY-10001/2087132597_zpid/,Chelsea and Clinton
118,/homedetail/AuthRequired.htm?r=pfc&zpid=248832844,Chelsea and Clinton
219,/homedetails/357-W-17th-St-New-York-NY-10011/143095430_zpid/,Chelsea and Clinton
220,/homedetails/11-13-W-10th-St-TH-Manhattan-NY-10011/2086865460_zpid/,Chelsea and Clinton
221,/homedetails/483-W-22nd-St-New-York-NY-10011/31502158_zpid/,Chelsea and Clinton
222,/homedetails/459-W-18th-St-PH2-New-York-NY-10011/2085060309_zpid/,Chelsea and Clinton
223,/homedetails/150-W-12th-St-4SOUTH-New-York-NY-10011/2085015099_zpid/,Chelsea and Clinton
224,/homedetails/231-W-16th-St-APT-5E-New-York-NY-10011/72515422_zpid/,Chelsea and Clinton
225,/homedetails/177-9th-Ave-PH-C-New-York-NY-10011/2086429088_zpid/,Chelsea and Clinton
226,/homedetails/210-W-21st-St-APT-4FW-New-York-NY-10011/2092523205_zpid/,Chelsea and Clinton
227,/homedetails/142-5th-Ave-New-York-NY-10011/83938185_zpid/,Chelsea and Clinton
228,/homedetails/101-W-12th-St-APT-12Y-New-York-NY-10011/244833315_zpid/,Chelsea and Clinton
229,/homedetails/43-W-12th-St-New-York-NY-10011/31498894_zpid/,Chelsea and Clinton
230,/homedetails/458-W-23rd-St-GARDEN-New-York-NY-10011/2085022306_zpid/,Chelsea and Clinton
231,/homedetails/42-W-12th-St-New-York-NY-10011/143089057_zpid/,Chelsea and Clinton
232,/homedetails/160-W-12th-St-44-New-York-NY-10011/219646155_zpid/,Chelsea and Clinton
233,/homedetails/212-W-18th-St-PENTHOUSE-1-New-York-NY-10011/122271872_zpid/,Chelsea and Clinton
234,/homedetails/224-W-22nd-St-New-York-NY-10011/31503277_zpid/,Chelsea and Clinton
235,/homedetails/74-5th-Ave-APT-3B-New-York-NY-10011/244824436_zpid/,Chelsea and Clinton
236,/homedetails/148-W-23rd-St-APT-3G-New-York-NY-10011/72515835_zpid/,Chelsea and Clinton
237,/homedetails/141-W-13th-St-APT-302-New-York-NY-10011/244742287_zpid/,Chelsea and Clinton
238,/homedetails/356-W-23rd-St-APT-4A-New-York-NY-10011/72515299_zpid/,Chelsea and Clinton
239,/homedetails/19-W-12th-St-New-York-NY-10011/31498886_zpid/,Chelsea and Clinton
240,/homedetails/449-W-24th-St-New-York-NY-10011/2139484163_zpid/,Chelsea and Clinton
241,/homedetails/73-Washington-Pl-New-York-NY-10011/2100540185_zpid/,Chelsea and Clinton
242,/homedetails/447-W-18th-St-New-York-NY-10011/97538641_zpid/,Chelsea and Clinton
243,/homedetails/305-W-16th-St-B-New-York-NY-10011/2104617586_zpid/,Chelsea and Clinton
244,/homedetails/150-W-11th-St-New-York-NY-10011/31499842_zpid/,Chelsea and Clinton
245,/homedetails/335-W-21st-St-APT-RE-New-York-NY-10011/244817315_zpid/,Chelsea and Clinton
246,/homedetails/77-7th-Ave-20NP-New-York-NY-10011/124438772_zpid/,Chelsea and Clinton
247,/homedetails/520-W-23rd-St-APT-12B-New-York-NY-10011/119982534_zpid/,Chelsea and Clinton
248,/homedetails/450-W-17th-St-APT-1122-New-York-NY-10011/97512828_zpid/,Chelsea and Clinton
249,/homedetails/16-W-16th-St-APT-6FN-New-York-NY-10011/72516065_zpid/,Chelsea and Clinton
250,/homedetails/161-W-15th-St-APT-6C-New-York-NY-10011/124864668_zpid/,Chelsea and Clinton
251,/homedetails/450-W-17th-St-APT-2002-New-York-NY-10011/97508865_zpid/,Chelsea and Clinton
252,/homedetails/214-W-16th-St-APT-3W-New-York-NY-10011/72515390_zpid/,Chelsea and Clinton
253,/homedetails/177-9th-Ave-PH-D-New-York-NY-10011/2102393665_zpid/,Chelsea and Clinton
